diffClass [hash=57198ab, filename=.gitignore, changedLines=4, count=6, max=6]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=55, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=56, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=57, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=58, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=59, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=60, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=61, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=62, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=63, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=64, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=65, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=66, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=67, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=68, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=69, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=70, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=71, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=72, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=73, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=74, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=75, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=76, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=77, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=78, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=79, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=80, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=81, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=82, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=83, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=84, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=85, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=86, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=87, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=88, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=89, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=90, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=91, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=92, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=93, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=94, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=95, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=96, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=97, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=98, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=99, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=100, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=101, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=102, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=103, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=104, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=105, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=106, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=107, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=108, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=109, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=110, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=111, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=112, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=113, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=114, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=115, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=116, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=117, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=118, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=119, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=120, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=121, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=122, count=1, max=1]
diffClass [hash=2ecca1c, filename=src/main/java/com/corundumstudio/socketio/SocketIOServer.java, changedLines=123, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=1, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=2, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=3, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=4, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=5, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=6, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=7, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=8, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=9, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=10, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=11, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=12, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=13, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=14, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=15, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=16, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=17, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=18, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=19, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=20, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=21, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=22, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=23, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=24, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=25, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=26, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=27, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=28, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=29, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=30, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=31, count=1, max=1]
diffClass [hash=f21686f, filename=src/main/java/com/corundumstudio/socketio/SocketIOUpstreamHandler.java, changedLines=32, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=1, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=2, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=3, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=4, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=5, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=6, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=7, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=8, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=9, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=10, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=11, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=12, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=13, count=1, max=1]
diffClass [hash=4bea128, filename=src/main/java/com/corundumstudio/socketio/parser/Decoder.java, changedLines=14, count=1, max=1]
